"Member Name & ID","Sponsored member & prefix","Reference Visibility","Total Backfile DOIs","Total Current DOIs","Deposits Backfile References","Deposits Current References"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Ovid Technologies (Wolters Kluwer Health)10.1161","open","2230461","207890","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Ovid Technologies (Wolters Kluwer Health)10.1097","open","2230461","207890","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Ovid Technologies (Wolters Kluwer Health)10.3760","open","2230461","207890","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Ovid Technologies (Wolters Kluwer Health)10.46986","open","2230461","207890","true","true"
"Mary Ann Liebert Inc (ID 278)","Mary Ann Liebert Inc10.1089","open","169355","26240","true","true"
"MIT Press (ID 281)","MIT Press10.1162","open","99471","14671","true","true"
"MIT Press (ID 281)","MIT Press10.7551","open","99471","14671","true","true"
"MIT Press (ID 281)","MIT Press10.31859","open","99471","14671","true","true"
"Multi-Science Publishing Co. Ltd. (ID 282)","Multi-Science Publishing Co. Ltd.10.1260","open","6","0","false","false"
"NIDA/RTI International (ID 283)","NIDA/RTI International10.1151","open","171","0","false","false"
"Optica Publishing Group (ID 285)","Optica Publishing Group10.1364","open","291792","38519","true","true"
"Oxford University Press (OUP) (ID 286)","Oxford University Press (OUP)10.1093","open","3976919","311647","true","true"
"Oxford University Press (OUP) (ID 286)","Oxford University Press (OUP)10.5740","open","3976919","311647","true","true"
"Oxford University Press (OUP) (ID 286)","Oxford University Press (OUP)10.2146","open","3976919","311647","true","true"
"Oxford University Press (OUP) (ID 286)","Oxford University Press (OUP)10.1534","open","3976919","311647","true","true"
"Portland Press Ltd. (ID 288)","Portland Press Ltd.10.1042","open","110273","3811","true","true"
"The Society of Protozoologists (ID 290)","The Society of Protozoologists10.1368","open","0","0","false","false"
"Rockefeller University Press (ID 291)","Rockefeller University Press10.1083","open","60066","1746","true","true"
"Rockefeller University Press (ID 291)","Rockefeller University Press10.1085","open","60066","1746","true","true"
"Rockefeller University Press (ID 291)","Rockefeller University Press10.1084","open","60066","1746","true","true"
"Rockefeller University Press (ID 291)","Rockefeller University Press10.47673","open","60066","1746","true","true"
"Royal Society of Chemistry (RSC) (ID 292)","Royal Society of Chemistry (RSC)10.1039","open","642794","114636","true","true"
"Science China Press., Co. Ltd. (ID 294)","Science China Press., Co. Ltd.10.1360","open","52516","4114","true","true"
"Society for In Vitro Biology (ID 296)","Society for In Vitro Biology10.1290","open","10","0","false","false"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1208","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.19150","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1245","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.7603","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1007","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.17269","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.4076","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.7123","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1140","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1381","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.33283","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.4333","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1186","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1065","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1361","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.4056","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1023","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1385","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.26778","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.26777","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.5819","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1617","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1013","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1057","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1379","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1038","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1114","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.3758","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1557","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.3858","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.2165","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.1251","open","13131245","1844749","true","true"
"Springer Science and Business Media LLC (ID 297)","Springer Science and Business Media LLC10.5052","open","13131245","1844749","true","true"
"Society of Polymer Science, Japan (ID 298)","Society of Polymer Science, Japan10.1295","open","16902","0","true","false"
"Surface Science Society Japan (ID 299)","Surface Science Society Japan10.1380","open","5595","455","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.3826","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.1586","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.1201","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.1300","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.3763","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.3109","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.1623","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.1887","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.2976","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.5408","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.2513","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.2216","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.1207","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.1888","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.5661","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.3200","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.4113","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.1582","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.1185","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.3187","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.1081","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.1080","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.1517","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.3939","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.1531","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.2147","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.3810","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.4324","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.3137","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.3152","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.5175","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.1174","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.3110","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.2167","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.3155","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.3111","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.1198","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.7158","open","5980065","828312","true","true"
"Informa UK Limited (ID 301)","Informa UK Limited10.4161","open","5980065","828312","true","true"
"Vathek Publishing (ID 309)","Vathek Publishing10.1350","open","149","0","false","false"
"Westburn Publishers (ID 310)","Westburn Publishers10.1362","open","1197","63","false","false"
"Wiley (ID 311)","Wiley10.1506","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.14814","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.2136","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.1002","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.1046","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.2135","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.3401","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.1301","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.4319","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.1348","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.2755","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.4218","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.1526","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.1889","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.3405","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.7863","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.4195","open","9070951","951427","true","true"
"Wiley (ID 311)","Wiley10.3162","open","9070951","951427","true","true"
